scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,95dac24b-1eb7-4282-b0f4-f4ba07f95659,agent_delta,3.558,0,0,risk,0.272167,0.115779,-0.506745,0.146611,0.269426,0.178991,0.161569,0.272167
n10,mag1,bm-mag1-n10,20a4fe25-9813-41fe-b9bd-14834b530883,agent_beta,3.647,0,0,evidence,0.001732,-0.573433,0.200437,0.001732,-0.00096,-0.027898,-0.00919,-0.016853
n10,mag1,bm-mag1-n10,b8813788-9b46-4773-a09e-6f17c3577de3,agent_kappa,3.75,0,0,evidence,0.385054,-0.629196,0.537795,0.385054,0.321286,0.365737,0.337092,0.317034
n10,mag1,bm-mag1-n10,79f58986-ee50-4578-9971-084887a9a6c1,agent_theta,3.816,0,0,risk,0.319825,0.738148,-0.111854,0.198765,0.29949,0.3183,0.211182,0.319825
n10,mag1,bm-mag1-n10,ef613651-5287-4213-92bb-90aae8ffcc96,agent_kappa,4.186,0,0,testing,0.187059,-0.566663,-0.463733,0.08671,0.187059,0.129827,0.098575,0.170798
n10,mag1,bm-mag1-n10,26c025f1-3398-485a-8d26-3a43a9910be5,agent_iota,4.192,0,0,risk,0.169835,0.579633,-0.305448,0.152812,0.127928,0.145396,0.130771,0.169835
n10,mag1,bm-mag1-n10,24ab6986-f767-4451-bd41-8ddd68c97528,agent_alpha,4.546,0,0,testing,0.362914,-0.691423,-0.369703,0.260256,0.362914,0.339767,0.250454,0.307896
n10,mag1,bm-mag1-n10,be97692b-7887-499b-965d-b806fe776be3,agent_gamma,4.896,0,0,risk,0.381512,0.848738,-0.526209,0.285695,0.308658,0.344307,0.26863,0.381512
n10,mag1,bm-mag1-n10,d6aa48b5-1253-4030-86b9-4f5a22e11dca,agent_iota,5.018,0,0,risk,0.406138,0.521937,-0.460425,0.357664,0.392352,0.381673,0.316058,0.406138
n10,mag1,bm-mag1-n10,67412bfa-0bbf-43b6-966b-f039490c5d3c,agent_epsilon,5.115,0,0,risk,0.278078,0.743119,-0.48052,0.250946,0.206779,0.20965,0.183933,0.278078
n10,mag1,bm-mag1-n10,52824d29-8f2e-4cc9-b5a4-784fe12068bb,agent_eta,5.21,0,0,risk,0.402558,0.848364,-0.446468,0.296699,0.333453,0.380956,0.310866,0.402558
n10,mag1,bm-mag1-n10,c111ca9a-9a0b-45ef-ad86-3ab420e34fa4,agent_delta,5.24,0,0,risk,0.398076,0.824734,-0.545231,0.3387,0.354222,0.32538,0.234115,0.398076
n10,mag1,bm-mag1-n10,55c3c2dd-974a-4d51-ae59-7ed34d57b486,agent_theta,5.305,0,0,risk,0.219588,0.014609,-0.197922,0.213922,0.211944,0.192876,0.13403,0.219588
n10,mag1,bm-mag1-n10,95482965-96ce-43cd-a547-bd2918bf1920,agent_kappa,5.466,0,0,risk,0.401522,0.849528,-0.127909,0.287838,0.324716,0.398383,0.290889,0.401522
n10,mag1,bm-mag1-n10,46f128a0-0e6f-44c1-90fb-1d2efe56692d,agent_zeta,5.538,0,0,risk,0.255571,0.847624,-0.54984,0.088523,0.189855,0.147023,0.106165,0.255571
n10,mag1,bm-mag1-n10,3a0be71c-ef34-4aca-bb3b-4848ddd68224,agent_beta,5.898,0,0,evidence,0.350273,-0.707497,0.516971,0.350273,0.309756,0.325124,0.290109,0.305271
n10,mag1,bm-mag1-n10,21c5aef1-e849-4b75-92fe-e034a10191fe,agent_gamma,6.01,0,0,risk,0.254626,0.470651,-0.134049,0.243827,0.22348,0.243764,0.178814,0.254626
n10,mag1,bm-mag1-n10,c741af75-f582-41c2-b77d-67d422241937,agent_theta,6.043,0,0,ownership,0.339499,0.815308,0.081753,0.248316,0.30517,0.339499,0.228203,0.333625
n10,mag1,bm-mag1-n10,7e3a711a-6737-4ba1-ba69-9f91f73bfbdb,agent_delta,6.122,0,0,risk,0.418392,0.849753,-0.549957,0.247322,0.330023,0.313774,0.248788,0.418392
n10,mag1,bm-mag1-n10,cd33b7f2-448e-42c9-963a-79ded44c3762,agent_iota,6.214,0,0,risk,0.301491,0.30283,-0.510485,0.215097,0.294141,0.256048,0.207254,0.301491
n10,mag1,bm-mag1-n10,c6812315-c606-476d-9039-3a35bc86c368,agent_zeta,6.625,0,0,risk,0.203909,0.59702,-0.145431,0.161689,0.19168,0.201591,0.158579,0.203909
n10,mag1,bm-mag1-n10,f767371f-40b3-4265-9956-ec727ad0c4a6,agent_alpha,6.669,0,0,ownership,0.168561,0.840697,0.399098,0.049138,0.116687,0.168561,0.089244,0.13837
n10,mag1,bm-mag1-n10,3b302215-90d7-413d-97b2-e888ca53894c,agent_gamma,6.777,0,0,risk,0.323686,0.827639,-0.534582,0.242164,0.276482,0.260916,0.275915,0.323686
n10,mag1,bm-mag1-n10,e161a03e-b8d0-49fd-887f-3acbc684c184,agent_theta,6.837,0,0,risk,0.255373,0.837919,-0.494448,0.136667,0.206036,0.226789,0.183103,0.255373
n10,mag1,bm-mag1-n10,a6907d64-77e2-4f07-82ce-773efd2a108d,agent_epsilon,6.86,0,0,risk,0.23817,0.82664,-0.548299,0.102279,0.195437,0.157947,0.105749,0.23817
n10,mag1,bm-mag1-n10,e438da96-8736-44f7-bcb8-a89fb1598052,agent_iota,6.86,0,0,risk,0.403418,0.462864,-0.522408,0.304888,0.391198,0.343299,0.343873,0.403418
n10,mag5,bm-mag5-n10,eb0e11bb-9a73-4d6e-ab38-0a90cfb3fa3e,agent_epsilon,0.0,0,0,testing,0.296061,-0.461392,-0.050951,0.287669,0.296061,0.249008,0.28371,0.284446
n10,mag5,bm-mag5-n10,c6e88ab5-b4c9-4f3b-9a8d-a86e426fb828,agent_gamma,0.28,0,0,testing,0.196156,-0.157131,-0.449472,0.166193,0.196156,0.145179,0.151991,0.192793
n10,mag5,bm-mag5-n10,5a30b7a7-14c8-413e-8b46-2f0310278c58,agent_iota,0.376,0,0,testing,0.17586,-0.195661,0.109095,0.171196,0.17586,0.153028,0.174619,0.172997
n10,mag5,bm-mag5-n10,31e6cb50-2f0e-4fdf-9e79-75c2f03045a8,agent_alpha,0.593,0,0,testing,0.288248,-0.801162,-0.424985,0.244309,0.288248,0.235045,0.240255,0.249642
n10,mag5,bm-mag5-n10,573a3f5e-7384-48a7-a3ee-464401fbf901,agent_beta,0.671,0,0,evidence,0.20859,-0.847932,0.545773,0.20859,0.154879,0.107176,0.145339,0.127137
n10,mag5,bm-mag5-n10,c3ce4eaa-1dda-4435-ab10-0c502f4d6f88,agent_zeta,0.715,0,0,testing,0.126743,-0.502328,0.235132,0.122108,0.126743,0.079859,0.12453,0.104843
n10,mag5,bm-mag5-n10,483716d6-dc90-4925-afaa-62e3d5d3d02b,agent_kappa,0.753,0,0,time,0.23254,-0.409328,0.56593,0.23081,0.220278,0.183936,0.23254,0.205086
n10,mag5,bm-mag5-n10,153915af-15e1-4816-80f5-d2189ccf9bb2,agent_epsilon,0.975,0,0,evidence,0.179567,-0.795076,0.294503,0.179567,0.168961,0.115397,0.146409,0.142981
