k,seed,run_uid,scheme,first_bin,final_bin,first_n_posts,final_n_posts,delta_dominant_share,delta_topic_entropy_norm,delta_effective_topics,delta_topic_hhi,delta_topic_hhi_norm,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
8,11,492749e14c1d31c537500839d9acfdebf72fe9dc,fixed_15m,0-15m,45-60m,242,211,0.25024480043868236,-0.3434079189410836,-1.1230613144650121,0.39721246194001836,0.45395709936002093,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
8,11,492749e14c1d31c537500839d9acfdebf72fe9dc,normalized_quartile,Q1,Q4,337,230,0.25719262030705714,-0.3260472946217558,-1.0995001040732981,0.398202893601603,0.4550890212589748,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
8,11,4c06e3844799c2a860b0208154d5ecc99ebef93c,normalized_quartile,Q1,Q4,27,2,-0.05555555555555558,-0.3014083413294518,-1.7430777713906909,0.13648834019204387,0.155986674505193,obsession_prompting,Obsession prompting,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h
8,11,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,fixed_15m,0-15m,45-60m,408,352,0.05041221033868093,-0.09384217817686297,-0.5105524405397674,0.06424287553499763,0.07342042918285446,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
8,11,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,normalized_quartile,Q1,Q4,403,362,0.059587623212645435,-0.10304958512394452,-0.5577543121452169,0.0755407289387125,0.08633226164424285,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
8,11,4e64daf3585c64b385539431560b4f447e7426d1,fixed_15m,0-15m,45-60m,114,28,0.15225563909774442,-0.21422307791907808,-1.5214000731849766,0.17189904586026483,0.19645605241173125,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
8,11,4e64daf3585c64b385539431560b4f447e7426d1,normalized_quartile,Q1,Q4,111,34,0.1359300476947536,-0.18084451129175316,-1.302414265112672,0.15530802475532673,0.1774948854346591,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
8,11,52cbe1b58dae376873d521996f9f08f26579623f,fixed_15m,0-15m,45-60m,114,96,-0.023026315789473673,-0.1950740723778227,-1.9601920844761738,0.08221339739150513,0.09395816844743442,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
8,11,52cbe1b58dae376873d521996f9f08f26579623f,normalized_quartile,Q1,Q4,107,114,-0.03230037711100181,-0.12435208425681221,-1.3411233133988505,0.05213513831099856,0.059583015212569784,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
8,11,558bbf089edf8ec148df65fb11c452f9dbe7425d,fixed_15m,0-15m,45-60m,140,80,-0.028571428571428525,-0.19269085763785898,-1.6698973581199077,0.06667729591836746,0.07620262390670565,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
8,11,558bbf089edf8ec148df65fb11c452f9dbe7425d,normalized_quartile,Q1,Q4,130,123,0.03902439024390242,-0.2091413618040382,-1.8651254332959954,0.08313165553361404,0.09500760632413033,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
8,11,5a3139019e30ef5344c4f09f69968cf1d93292a0,fixed_15m,0-15m,45-60m,154,57,0.05696058327637277,-0.19382554579351535,-1.1855726048358015,0.09671777260006215,0.11053459725721393,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
8,11,5a3139019e30ef5344c4f09f69968cf1d93292a0,normalized_quartile,Q1,Q4,139,85,0.06034701650444352,-0.16711108786286516,-1.0322198423656155,0.09323243851957336,0.10655135830808382,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
8,11,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,fixed_15m,0-15m,45-60m,241,141,-0.09796651069715434,0.035807580479922274,0.22551039198118916,-0.037590485585823286,-0.042960554955226604,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
8,11,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,normalized_quartile,Q1,Q4,249,155,-0.06962041715248085,-0.014044037592588876,-0.08453595240172884,0.006925673935540111,0.007915055926331571,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
8,11,5b9f012b18953905b1a247a07318da194aa56ee9,fixed_15m,0-15m,45-60m,82,74,0.037574159525379014,0.05902241829585381,0.28569241287936675,-0.013080495322404184,-0.014949137511319044,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
8,11,5b9f012b18953905b1a247a07318da194aa56ee9,normalized_quartile,Q1,Q4,78,82,0.05722326454033777,0.05674588831764421,0.27755806342825284,-0.006591244293161491,-0.007532850620755982,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
8,11,5da5a08d776acf648cf486d44e05466a27a378de,fixed_15m,0-15m,45-60m,86,42,0.19158361018826142,-0.21756650115576698,-1.1011954905527481,0.1915486584033289,0.21891275246094727,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
8,11,5da5a08d776acf648cf486d44e05466a27a378de,normalized_quartile,Q1,Q4,84,48,0.20238095238095233,-0.19675149679666737,-1.0219102414810495,0.19747378117913833,0.22568432134758665,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
8,11,5f2ed3316d14545663bd04bbe9267b5e93087973,fixed_15m,0-15m,45-60m,101,44,0.009675967596759705,-0.0649575843776074,-0.3953278653258021,0.01881165839356219,0.021499038164071116,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
8,11,5f2ed3316d14545663bd04bbe9267b5e93087973,normalized_quartile,Q1,Q4,101,47,-0.00821571518854014,-0.05633483565813857,-0.34587274246529853,0.00433060979073896,0.004949268332273105,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
8,11,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,fixed_15m,0-15m,45-60m,318,262,0.04395314225358882,-0.17638143697952258,-0.8409795501977855,0.10461739342949988,0.11956273534799988,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
8,11,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,normalized_quartile,Q1,Q4,329,271,-0.01359369216792472,-0.1564941608273428,-0.7498194041497783,0.06948935683152696,0.07941640780745934,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
8,11,622f84977711e3c80802f4c0c0518fa5730ddbe0,fixed_15m,0-15m,45-60m,127,110,0.42999284180386543,-0.2542574175652225,-1.008691050721164,0.40767166988879444,0.46591047987290796,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
8,11,622f84977711e3c80802f4c0c0518fa5730ddbe0,normalized_quartile,Q1,Q4,149,159,0.3368789835802626,-0.17170298458578723,-0.7150499672640918,0.3239433174523607,0.37022093423126945,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
8,11,6315a15e7c3c07638de13be0f701d0b86943cae5,fixed_15m,0-15m,45-60m,270,199,0.07474409082449285,-0.05607496502744225,-0.4772273818532393,0.022906194364229027,0.026178507844833165,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
8,11,6315a15e7c3c07638de13be0f701d0b86943cae5,normalized_quartile,Q1,Q4,338,224,0.0811760355029586,-0.0337925227288598,-0.29104086724196554,0.01988436577341801,0.022724989455334882,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
8,11,6336340d7b86d78a9e57368308f8d13d132bf5c7,fixed_15m,0-15m,45-60m,82,58,0.1652649285113541,-0.097440022482924,-0.5283873415008284,0.1219299989177497,0.13934857019171393,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
8,11,6336340d7b86d78a9e57368308f8d13d132bf5c7,normalized_quartile,Q1,Q4,81,68,0.16031227305737106,-0.11008910430996832,-0.5897627081122123,0.12649429442827986,0.1445649079180341,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
8,11,6c3d862b9c7533fbff62a8485b176b48545cb764,fixed_15m,0-15m,45-60m,404,370,0.13312817768263313,-0.168734174869129,-1.7307277945623243,0.084372323385417,0.09642551244047658,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01
8,11,6c3d862b9c7533fbff62a8485b176b48545cb764,normalized_quartile,Q1,Q4,401,373,0.13300528838761005,-0.169729745576792,-1.7410529600116282,0.08466710233515698,0.09676240266875083,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01
8,11,6d3e2805af6653babf2fedb85ca20790cd830d58,fixed_15m,0-15m,45-60m,141,18,0.02127659574468077,-0.18812225939875998,-1.05137634727748,0.07426129917453284,0.08487005619946608,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n10,10,ec-mag25-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04
8,11,6d3e2805af6653babf2fedb85ca20790cd830d58,normalized_quartile,Q1,Q4,129,43,0.0,-0.1502587835883154,-0.8716961388199995,0.0491556997776576,0.05617794260303727,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n10,10,ec-mag25-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04
8,11,6d6c7fa4a015ec0f2ab213125964e1f85605497c,fixed_15m,0-15m,45-60m,227,64,0.3083700440528634,-0.4467104362483339,-1.5317436073556507,0.4812823846765898,0.5500370110589597,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01
8,11,6d6c7fa4a015ec0f2ab213125964e1f85605497c,normalized_quartile,Q1,Q4,226,66,0.3097345132743363,-0.4479003796598597,-1.5380159557117246,0.48280993029994523,0.5517827774856516,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01
8,11,81e379c3d806dcd84af9f89395a169434aa666d3,fixed_15m,0-15m,45-60m,274,236,0.010917975999010232,-0.09139583475856483,-0.6583539549055959,0.028290166299968666,0.03233161862853562,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01
8,11,81e379c3d806dcd84af9f89395a169434aa666d3,normalized_quartile,Q1,Q4,788,339,0.039385023134630104,-0.18026575226984592,-1.1561779120335975,0.08655067298046015,0.09891505483481161,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01
8,11,852f26a14ae81926ea3105598ca9785c486f6611,fixed_15m,0-15m,45-60m,139,104,0.09110403984504711,-0.17422361712191936,-0.4609420858781623,0.1673834158589439,0.19129533241022156,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01
8,11,852f26a14ae81926ea3105598ca9785c486f6611,normalized_quartile,Q1,Q4,170,181,0.04403639909002277,-0.08006721567536647,-0.22732685550294374,0.07968625451247069,0.09107000515710928,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01
8,11,866d31f54fbc68c2091d70997f7700a6004d77e8,fixed_15m,0-15m,45-60m,132,65,0.15874125874125877,0.004715559726903962,0.04442699210497558,0.04738666927478122,0.05415619345689282,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
8,11,866d31f54fbc68c2091d70997f7700a6004d77e8,normalized_quartile,Q1,Q4,128,71,0.1663732394366197,-0.010840993493633322,-0.10058129686046957,0.05624244960852259,0.06427708526688297,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
8,11,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,normalized_quartile,Q1,Q4,273,28,0.09615384615384615,-0.05398367399935555,-0.6290919413292979,0.038568879228219916,0.04407871911796561,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag25,n10,10,obs-mag25-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01
8,11,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,fixed_15m,0-15m,45-60m,130,91,0.09340659340659341,0.0630451483885025,0.463007743702593,0.022171235358048602,0.025338554694912696,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
8,11,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,normalized_quartile,Q1,Q4,127,101,0.06829344351758004,0.09871214123739303,0.7594444816322774,-0.006059699208899427,-0.00692537052445652,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
8,11,92d7e428272f4ac978a0baea7895710d9e3e5c92,fixed_15m,0-15m,45-60m,133,83,0.1486547694537549,-0.17304787940678504,-0.7178014280259866,0.20251438539627942,0.23144501188146221,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
8,11,92d7e428272f4ac978a0baea7895710d9e3e5c92,normalized_quartile,Q1,Q4,129,90,0.124547803617571,-0.15049395249370312,-0.6484266772966258,0.16512522618165293,0.1887145442076033,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
8,11,9f77ea357569395e2a48f10902ae9e4a14b77f4a,fixed_15m,0-15m,45-60m,136,95,0.17198142414860684,-0.15346575864506912,-0.6336332815778336,0.22404816733602373,0.2560550483840271,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
8,11,9f77ea357569395e2a48f10902ae9e4a14b77f4a,normalized_quartile,Q1,Q4,133,111,0.18065433854907542,-0.16370271416676954,-0.6762179663594301,0.2345997281558091,0.2681139750352104,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
8,11,a16100736f741b548f67e5c4cb59febadb038fb6,fixed_15m,0-15m,45-60m,231,112,-0.299512987012987,0.32281809954924856,1.5703357321868638,-0.33821986094713363,-0.3865369839395813,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
8,11,a16100736f741b548f67e5c4cb59febadb038fb6,normalized_quartile,Q1,Q4,239,98,-0.3697805482025447,0.36244954474989244,1.8259927359523218,-0.38300991966161757,-0.43772562247042013,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
8,11,a4205cf68c020cde9babaeb76661e33cc86191e8,normalized_quartile,Q1,Q4,382,12,0.04232111692844681,-0.14001816992076266,-1.4040427581864243,0.047054935750421106,0.05377706942905269,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-dom-agi-5h
8,11,a67c72b10e243c3cb1cc64235c83a876b68f4af6,fixed_15m,0-15m,45-60m,106,51,0.055678875323714405,-0.023229682307262578,-0.09559392870539063,0.045771685425369024,0.05231049762899315,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
8,11,a67c72b10e243c3cb1cc64235c83a876b68f4af6,normalized_quartile,Q1,Q4,101,61,0.10712546664502509,-0.05595262219017194,-0.2243218631173498,0.09851493183728355,0.11258849352832401,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
8,11,b068c4711834243dbb5129c3f6e17813ea019027,fixed_15m,0-15m,45-60m,109,21,0.1415465268676277,-0.18864114402452162,-0.7927676119976339,0.19431051044551573,0.22206915479487516,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
8,11,b068c4711834243dbb5129c3f6e17813ea019027,normalized_quartile,Q1,Q4,100,45,0.10000000000000009,-0.1248721999818605,-0.5795023751404516,0.1272469135802471,0.14542504409171098,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
