bigram_entropy,condition,distinct_1,distinct_2,distinct_3,effective_vocab_size,exact_duplicate_rate,mean_structural_overlap_by_agent,mean_structural_similarity,mean_token_jaccard,mean_top20_vocab_overlap,median_structural_similarity,median_token_jaccard,n_agents,n_posts,near_duplicate_rate,normalized_vocab_size,scale,segment,top_10_signature_coverage,top_10_token_coverage,top_25_token_coverage,top_50_token_coverage,unigram_entropy,unique_structural_signatures
8.951646651478422,mag25,0.5051813471502591,0.8031914893617021,0.8702185792349727,146.86643666830952,0.0,0.06666666666666667,0.2669423558897243,0.09158335643739636,0.195,0.225,0.08850250626566417,10,20,0.0,0.5051813471502591,n10,last_agent_posts,0.85,0.19818652849740934,0.3160621761658031,0.4326424870466321,8.007220047615693,13
10.421829430281406,mag25,0.271608832807571,0.6759649691858579,0.7963951935914553,162.2936787363933,0.0,0.15353273269939938,0.2800511904761905,0.08782267899322892,0.33666666666666667,0.25,0.07237646237122403,10,87,0.0,0.271608832807571,n10,late_window,0.6896551724137931,0.18454258675078863,0.31167192429022084,0.4302839116719243,8.545302574072942,31
10.478797090581175,dom-agi,0.5914754098360656,0.9654485049833887,0.9939393939393939,523.6714703895519,0.0,0.014814814814814814,0.18698241816662867,0.033271397470946706,0.06111111111111111,0.16666666666666666,0.02768994921912427,10,20,0.0,0.5914754098360656,n10,first_agent_posts,0.6,0.06491803278688525,0.12918032786885245,0.20852459016393443,9.47302814287382,18
9.421217663924917,dom-agi,0.4055755395683453,0.7316849816849816,0.8115671641791045,161.2182529335072,0.0,0.014814814814814814,0.3407059314954052,0.08753572038608623,0.1322222222222222,0.375,0.056206397262077136,10,20,0.0,0.4055755395683453,n10,last_agent_posts,0.7,0.164568345323741,0.28776978417266186,0.4244604316546763,8.140999928757683,16
11.206705197667223,dom-agi,0.21424970593177617,0.5850899742930591,0.689281342892114,285.7682425944306,0.06896551724137934,0.06385697635697635,0.2777722943722944,0.06301805152926752,0.20555555555555557,0.25,0.027777777777777776,9,116,0.07758620689655171,0.21424970593177617,n10,late_window,0.5344827586206896,0.11275415896487985,0.2137455889766426,0.32549151403125526,9.168001611670887,43
9.90049181489344,dom-tech,0.6074498567335244,0.9503407984420643,0.9831181727904668,416.0185958254269,0.0,0.10370370370370371,0.2563157894736842,0.03222292420623042,0.042222222222222223,0.2,0.016530054644808743,10,20,0.0,0.6074498567335244,n10,first_agent_posts,0.9,0.07067812798471824,0.1413562559694365,0.23304680038204392,9.037883280858178,12
8.33412814705329,dom-tech,0.33014354066985646,0.6787479406919276,0.797274275979557,77.95538370017846,0.0,0.06666666666666667,0.25141604010025065,0.15977242891765736,0.2449019607843137,0.2,0.15384615384615385,10,20,0.0,0.33014354066985646,n10,last_agent_posts,0.9,0.27751196172248804,0.46730462519936206,0.6411483253588517,6.963133992362755,12
9.782204346568,dom-tech,0.13065442020665902,0.4225585244738709,0.5625152327565196,109.97921148616128,0.03968253968253965,0.11247031968910194,0.2625287698412698,0.14619306593134065,0.3622222222222222,0.2,0.11342195540308747,10,126,0.04761904761904767,0.13065442020665902,n10,late_window,0.6587301587301587,0.21928817451205512,0.3997703788748565,0.5501722158438577,7.700100271397592,42
10.530678969839922,mag0,0.4168454935622318,0.8706849315068493,0.944568868980963,258.4036888293916,0.0,0.10175438596491228,0.2929112310691258,0.05378599284996801,0.10210526315789473,0.25,0.041666666666666664,20,39,0.02564102564102566,0.4168454935622318,n20,first_agent_posts,0.8717948717948718,0.13412017167381973,0.22585836909871246,0.3165236051502146,8.926088232741112,15
9.71443016305385,mag0,0.32323897300855825,0.7331081081081081,0.8396946564885496,131.87180659541636,0.0,0.1307017543859649,0.31046205256731574,0.09737330975934028,0.14405572755417956,0.25,0.06521739130434782,20,39,0.0,0.32323897300855825,n20,last_agent_posts,0.8717948717948718,0.19486504279131006,0.3508887425938117,0.489137590520079,7.998948525987124,15
