scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag0,ec-mag0-run04,d84eaaf2-d45e-4073-a57c-8287de865cc7,ranking_beta,13.473,0,0,testing,0.477389,-0.433712,0.181418,0.464473,0.477389,0.457418,0.47362,0.446578
n10,mag0,ec-mag0-run04,743be933-fc13-4a0b-ba13-c0094d1a3f81,ranking_delta,13.534,0,0,ownership,0.702358,0.51495,0.413171,0.680014,0.674416,0.702358,0.690958,0.685035
n10,mag0,ec-mag0-run04,9a11d548-b9f4-4c7a-b47c-3dc4456a7276,ranking_alpha,13.559,0,0,time,0.75552,0.225398,0.219607,0.734556,0.750266,0.753883,0.75552,0.752529
n10,mag0,ec-mag0-run04,36779de8-8aef-4643-bb6e-25ca88054a55,ranking_zeta,13.575,0,0,time,0.626489,0.158918,0.309268,0.605027,0.619226,0.622172,0.626489,0.618666
n10,mag0,ec-mag0-run04,c363f4f7-fb69-40e3-a2d0-4cfa47fc4e7b,ranking_eta,13.603,0,0,testing,0.684372,-0.053581,0.045475,0.669475,0.684372,0.67216,0.681846,0.681349
n10,mag0,ec-mag0-run04,79b46f9d-040b-4e6c-8f2f-5e3ab6a0f422,ranking_iota,13.669,0,0,testing,0.532735,-0.448731,0.162479,0.520128,0.532735,0.509227,0.528691,0.506236
n10,mag0,ec-mag0-run04,941efd2e-bbc0-4910-9aee-93213beb43d5,ranking_alpha,13.674,0,0,time,0.75552,0.225398,0.219607,0.734556,0.750266,0.753883,0.75552,0.752529
n10,mag0,ec-mag0-run04,c539a885-b1bf-45a2-89bb-e7354e2548bf,ranking_alpha,13.888,0,0,time,0.75552,0.225398,0.219607,0.734556,0.750266,0.753883,0.75552,0.752529
n10,mag0,ec-mag0-run04,e30fa110-f1e2-4e0a-98a7-2472e35917b7,ranking_alpha,14.191,0,0,risk,0.634247,0.784486,-0.178391,0.596128,0.592188,0.627064,0.603695,0.634247
n10,mag0,ec-mag0-run04,ad970d50-0ad4-4833-89f1-fca1ae35ed77,ranking_gamma,14.272,0,1,time,0.633116,0.114482,0.414396,0.615639,0.618044,0.620485,0.633116,0.623744
n10,mag0,ec-mag0-run04,3f656289-ed97-43db-85b4-eea8b84bc295,ranking_alpha,14.421,0,0,risk,0.674309,0.406027,0.162209,0.647673,0.662747,0.672438,0.672218,0.674309
n10,mag0,ec-mag0-run04,ef5dd759-e899-461c-aaa1-1026b47294a9,ranking_delta,14.521,0,0,ownership,0.759844,0.31981,0.329859,0.745643,0.745507,0.759844,0.756628,0.752846
n10,mag0,ec-mag0-run04,c3e84888-0ee7-4b48-8211-e24be6c144b3,ranking_zeta,14.576,0,0,risk,0.698813,0.453972,0.032561,0.674845,0.682525,0.691507,0.691213,0.698813
n10,mag0,ec-mag0-run04,4f5f8ea1-0e27-467e-a61d-eb4060c87bcc,ranking_eta,14.657,0,0,ownership,0.765033,0.466472,0.340629,0.747229,0.742109,0.765033,0.752194,0.751648
n10,mag0,ec-mag0-run04,bce777e2-2cc1-4fd7-9860-2ff4312c6469,ranking_iota,14.801,0,0,testing,0.630918,-0.707524,-0.180033,0.606579,0.630918,0.581431,0.613856,0.5848
n10,mag0,ec-mag0-run04,88e1afa1-1d5c-4e8c-a3f0-f570a51aa13a,ranking_epsilon,14.822,0,0,ownership,0.634583,0.416166,0.420991,0.617789,0.611483,0.634583,0.623119,0.614832
