run_uid,scheme,internal_family_label,delta_effective_text,delta_dominant_share_text,delta_effective_frame,delta_dominant_share_frame
3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,normalized_quartile,base_model_as_tool,-0.7928979939703802,0.1277056277056277,-0.5003946118237139,0.0512265512265511
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,single_model_final,-2.135681185703637,0.2394822006472491,-3.1270660858688477,0.2212570260602963
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,single_model_final,-2.729577268189427,0.3906265816378175,-0.862561014097655,0.0073894118837938
414de5708c19ec70bf042d934ff00dcab6a86d15,fixed_15m,mixed_model_roster,0.3124023043868513,-0.053699897225077,0.3290993632944525,-0.0414953751284686
414de5708c19ec70bf042d934ff00dcab6a86d15,normalized_quartile,mixed_model_roster,0.1766255590530749,-0.0434419381787803,0.4433818276769754,-0.0618212197159565
45aa6f3394d187bec1a0e0922643255c81110e18,normalized_quartile,obsession_prompting,-1.2121464386002925,0.3323682686740011,-2.7169354779988355,0.0387955993051534
492749e14c1d31c537500839d9acfdebf72fe9dc,fixed_15m,single_model_final,-0.6529307576483747,-0.0320394814147507,-0.4064170004763259,-0.0378363558027495
492749e14c1d31c537500839d9acfdebf72fe9dc,normalized_quartile,single_model_final,-0.3719373779281238,0.0238549864533608,0.0038382229736875,-0.019778093149271
4c06e3844799c2a860b0208154d5ecc99ebef93c,normalized_quartile,obsession_prompting,-3.631616669930766,0.5555555555555556,-4.4767550756495815,0.2037037037037037
4c4501b69d05f0eb1407ae1c268273aaf93c2f79,fixed_15m,single_model_final,-0.5876561234357576,0.0429478609625668,-0.8158853339407619,-0.0033422459893048
4c4501b69d05f0eb1407ae1c268273aaf93c2f79,normalized_quartile,single_model_final,-0.6239398380445884,0.0535897892875258,-0.8206721734529259,-0.0033587869980669
4e64daf3585c64b385539431560b4f447e7426d1,fixed_15m,base_model_as_tool,-0.307311524101153,-0.037593984962406,-3.0153974570212507,0.3665413533834587
